id,acronym,name,color_hex_triplet,graph_id,graph_order,parent_structure_id,structure_id_path
9642,RaM,raphe nuclei of medulla,327ADF,10,1356,9512.0,/4005/4006/9512/9642/
9643,RMg,nucleus raphe magnus,327ADF,10,1357,9642.0,/4005/4006/9512/9642/9643/
9644,RMg,"nucleus raphe magnus, left",327ADF,10,1358,9643.0,/4005/4006/9512/9642/9643/9644/
9645,RMg,"nucleus raphe magnus, right",327ADF,10,1359,9643.0,/4005/4006/9512/9642/9643/9645/
9646,ROb,nucleus raphe obscurus,327ADF,10,1360,9642.0,/4005/4006/9512/9642/9646/
9647,ROb,"nucleus raphe obscurus, left",327ADF,10,1361,9646.0,/4005/4006/9512/9642/9646/9647/
9648,ROb,"nucleus raphe obscurus, right",327ADF,10,1362,9646.0,/4005/4006/9512/9642/9646/9648/
9649,RPa,nucleus raphe pallidus,327ADF,10,1363,9642.0,/4005/4006/9512/9642/9649/
265504950,RPRa,nucleus pararaphales,327AE0,10,1364,9642.0,/4005/4006/9512/9642/265504950/
265504954,RPRa,"nucleus pararaphales, left",327AE0,10,1365,265504950.0,/4005/4006/9512/9642/265504950/265504954/
265504958,RPRa,"nucleus pararaphales, right",327AE0,10,1366,265504950.0,/4005/4006/9512/9642/265504950/265504958/
9650,Ramb,retroambiguus nucleus,347CE1,10,1367,9512.0,/4005/4006/9512/9650/
9651,Ramb,"retroambiguus nucleus, left",347CE1,10,1368,9650.0,/4005/4006/9512/9650/9651/
9652,Ramb,"retroambiguus nucleus, right",347CE1,10,1369,9650.0,/4005/4006/9512/9650/9652/
9653,Sol,solitary nucleus,367EE3,10,1370,9512.0,/4005/4006/9512/9653/
9654,Sol,"solitary nucleus, left",367EE3,10,1371,9653.0,/4005/4006/9512/9653/9654/
9655,SolC,"solitary nucleus, left, commissural subnucleus",367EE3,10,1372,9654.0,/4005/4006/9512/9653/9654/9655/
9656,SolD,"solitary nucleus, left, dorsal subnucleus",367EE3,10,1373,9654.0,/4005/4006/9512/9653/9654/9656/
9657,SolDL,"solitary nucleus, left, dorsolateral subnucleus",367EE3,10,1374,9654.0,/4005/4006/9512/9653/9654/9657/
9658,SolG,"solitary nucleus, left, gelantinosus subnucleus",367EE3,10,1375,9654.0,/4005/4006/9512/9653/9654/9658/
9659,SolI,"solitary nucleus, left, interstitial subnucleus",367EE3,10,1376,9654.0,/4005/4006/9512/9653/9654/9659/
9660,SolIM,"solitary nucleus, left, intermediate subnucleus",367EE3,10,1377,9654.0,/4005/4006/9512/9653/9654/9660/
9661,SolM,"solitary nucleus, left, meidal subnucleus",367EE3,10,1378,9654.0,/4005/4006/9512/9653/9654/9661/
9662,SolPaC,"solitary nucleus, left, paracommissural part",367EE3,10,1379,9654.0,/4005/4006/9512/9653/9654/9662/
9663,SolV,"solitary nucleus, left, ventral subnucleus",367EE3,10,1380,9654.0,/4005/4006/9512/9653/9654/9663/
9664,SolVL,"ventrolateral subnucleus of solitary tract, left",367EE3,10,1381,9654.0,/4005/4006/9512/9653/9654/9664/
9665,Sol,"solitary nucleus, right",367EE3,10,1382,9653.0,/4005/4006/9512/9653/9665/
9666,SolC,"solitary nucleus, right, commissural subnucleus",367EE3,10,1383,9665.0,/4005/4006/9512/9653/9665/9666/
9667,SolD,"solitary nucleus, right, dorsal subnucleus",367EE3,10,1384,9665.0,/4005/4006/9512/9653/9665/9667/
9668,SolDL,"solitary nucleus, right, dorsolateral subnucleus",367EE3,10,1385,9665.0,/4005/4006/9512/9653/9665/9668/
9669,SolG,"solitary nucleus, right, gelantinosus subnucleus",367EE3,10,1386,9665.0,/4005/4006/9512/9653/9665/9669/
9670,SolI,"solitary nucleus, right, interstitial subnucleus",367EE3,10,1387,9665.0,/4005/4006/9512/9653/9665/9670/
9671,SolIM,"solitary nucleus, right, intermediate subnucleus",367EE3,10,1388,9665.0,/4005/4006/9512/9653/9665/9671/
9672,SolM,"solitary nucleus, right, meidal subnucleus",367EE3,10,1389,9665.0,/4005/4006/9512/9653/9665/9672/
9673,SolPaC,"solitary nucleus, right, paracommissural part",367EE3,10,1390,9665.0,/4005/4006/9512/9653/9665/9673/
9674,SolV,"solitary nucleus, right, ventral subnucleus",367EE3,10,1391,9665.0,/4005/4006/9512/9653/9665/9674/
9675,SolVL,"ventrolateral subnucleus of solitary tract, right",367EE3,10,1392,9665.0,/4005/4006/9512/9653/9665/9675/
9676,Sp5,spinal trigeminal nucleus,377FE4,10,1393,9512.0,/4005/4006/9512/9676/
9677,Sp5,"spinal trigeminal nucleus, left",377FE4,10,1394,9676.0,/4005/4006/9512/9676/9677/
9680,Sp5C,"caudal spinal trigeminal nucleus, left",377FE4,10,1395,9677.0,/4005/4006/9512/9676/9677/9680/
9681,Sp5Cg,"caudal spinal trigeminal nucleus, left, gelatenous part",377FE4,10,1396,9680.0,/4005/4006/9512/9676/9677/9680/9681/
9682,SP5Cm,"caudal spinal trigeminal nucleus, left, magnocellular part",377FE4,10,1397,9680.0,/4005/4006/9512/9676/9677/9680/9682/
9683,SP5Cz,"caudal spinal trigeminal nucleus, left, zonal part",377FE4,10,1398,9680.0,/4005/4006/9512/9676/9677/9680/9683/
9678,Sp5I,"interpolar part of spinal trigeminal nucleus, left",377FE4,10,1399,9677.0,/4005/4006/9512/9676/9677/9678/
9679,Sp5O,"oral part of spinal trigeminal nucleus, left",377FE4,10,1400,9677.0,/4005/4006/9512/9676/9677/9679/
9684,Sp5,"spinal trigeminal nucleus, right",377FE4,10,1401,9676.0,/4005/4006/9512/9676/9684/
9687,Sp5C,"caudal spinal trigeminal nucleus, right",377FE4,10,1402,9684.0,/4005/4006/9512/9676/9684/9687/
9688,Sp5Cg,"caudal spinal trigeminal nucleus, right, gelatenous part",377FE4,10,1403,9687.0,/4005/4006/9512/9676/9684/9687/9688/
9689,SP5Cm,"caudal spinal trigeminal nucleus, right, magnocellular part",377FE4,10,1404,9687.0,/4005/4006/9512/9676/9684/9687/9689/
9690,SP5Cz,"caudal spinal trigeminal nucleus, right, zonal part",377FE4,10,1405,9687.0,/4005/4006/9512/9676/9684/9687/9690/
9685,Sp5I,"interpolar part of spinal trigeminal nucleus, right",377FE4,10,1406,9684.0,/4005/4006/9512/9676/9684/9685/
9686,Sp5O,"oral part of spinal trigeminal nucleus, right",377FE4,10,1407,9684.0,/4005/4006/9512/9676/9684/9686/
9691,Sge,suprageniculate nucleus of the medulla,3981E6,10,1408,9512.0,/4005/4006/9512/9691/
9692,Sge,"suprageniculate nucleus of the medulla, left",3981E6,10,1409,9691.0,/4005/4006/9512/9691/9692/
9693,Sge,"suprageniculate nucleus of the medulla, right",3981E6,10,1410,9691.0,/4005/4006/9512/9691/9693/
9694,SSp,supraspinal nucleus,3B83E8,10,1411,9512.0,/4005/4006/9512/9694/
9695,SSp,"supraspinal nucleus, left",3B83E8,10,1412,9694.0,/4005/4006/9512/9694/9695/
9696,SSp,"supraspinal nucleus, right",3B83E8,10,1413,9694.0,/4005/4006/9512/9694/9696/
9697,8Ve,vestibular nuclei,3D85EA,10,1414,9512.0,/4005/4006/9512/9697/
9698,8Ve,"vestibular nuclei, left",3D85EA,10,1415,9697.0,/4005/4006/9512/9697/9698/
9699,LVe,"lateral vestibular nucleus, left",3D85EA,10,1416,9698.0,/4005/4006/9512/9697/9698/9699/
9700,MVe,"medial vestibular nucleus, left",3D85EA,10,1417,9698.0,/4005/4006/9512/9697/9698/9700/
9702,SpVe,"spinal vestibular nucleus, left",3D85EA,10,1418,9698.0,/4005/4006/9512/9697/9698/9702/
9701,SuVe,"superior vestibular nucleus, left",3D85EA,10,1419,9698.0,/4005/4006/9512/9697/9698/9701/
9703,8Ve,"vestibular nuclei, right",3D85EA,10,1420,9697.0,/4005/4006/9512/9697/9703/
9704,LVe,"lateral vestibular nucleus, right",3D85EA,10,1421,9703.0,/4005/4006/9512/9697/9703/9704/
9705,MVe,"medial vestibular nucleus, right",3D85EA,10,1422,9703.0,/4005/4006/9512/9697/9703/9705/
9707,SpVe,"spinal vestibular nucleus, right",3D85EA,10,1423,9703.0,/4005/4006/9512/9697/9703/9707/
9706,SuVe,"superior vestibular nucleus, right",3D85EA,10,1424,9703.0,/4005/4006/9512/9697/9703/9706/
9218,WM,white matter,F2F1F0,10,1425,4005.0,/4005/9218/
9219,TELWM,telencephalic white matter,F2F1F0,10,1426,9218.0,/4005/9218/9219/
9220,TELCom,telencephalic commissures,F2F1F0,10,1427,9219.0,/4005/9218/9219/9220/
9221,ac,anterior commissure,F2F1F0,10,1428,9220.0,/4005/9218/9219/9220/9221/
9222,cc,corpus callosum,F2F1F0,10,1429,9220.0,/4005/9218/9219/9220/9222/
9224,bcc,body of the corpus callosum,F2F1F0,10,1430,9222.0,/4005/9218/9219/9220/9222/9224/
9223,gcc,genu of the corpus callosum,F2F1F0,10,1431,9222.0,/4005/9218/9219/9220/9222/9223/
9226,rcc,rostrum of the corpus callosum,F2F1F0,10,1432,9222.0,/4005/9218/9219/9220/9222/9226/
9225,scc,splenium of the corpus callosum,F2F1F0,10,1433,9222.0,/4005/9218/9219/9220/9222/9225/
265504962,rdcc,radiations of corpus callosum,F2F1F0,10,1434,9222.0,/4005/9218/9219/9220/9222/265504962/
265504966,tap,tapetum of corpus callosum,F2F1F0,10,1435,9222.0,/4005/9218/9219/9220/9222/265504966/
9227,hbc,habenular commissure,F2F1F0,10,1436,9220.0,/4005/9218/9219/9220/9227/
9228,hc,hippocampal commissure,F2F1F0,10,1437,9220.0,/4005/9218/9219/9220/9228/
9229,pc,posterior commissure,F2F1F0,10,1438,9220.0,/4005/9218/9219/9220/9229/
265504970,smc,supramamillary commissure,F2F1F0,10,1439,9220.0,/4005/9218/9219/9220/265504970/
9230,TelTr,telencephalic white matter tracts,F2F1F0,10,1440,9219.0,/4005/9218/9219/9230/
265504974,ar,acoustic radiation,F2F1F0,10,1441,9230.0,/4005/9218/9219/9230/265504974/
265504978,ar,"acoustic radiation, left",F2F1F0,10,1442,265504974.0,/4005/9218/9219/9230/265504974/265504978/
265504982,ar,"acoustic radiation, right",F2F1F0,10,1443,265504974.0,/4005/9218/9219/9230/265504974/265504982/
9231,arf,arcuate fasciculus,F2F1F0,10,1444,9230.0,/4005/9218/9219/9230/9231/
9232,arf,"arcuate fasciculus, left",F2F1F0,10,1445,9231.0,/4005/9218/9219/9230/9231/9232/
9233,arf,"arcuate fasciculus, right",F2F1F0,10,1446,9231.0,/4005/9218/9219/9230/9231/9233/
9234,alv,alveus,F2F1F0,10,1447,9230.0,/4005/9218/9219/9230/9234/
9235,alv,"alveus, left",F2F1F0,10,1448,9234.0,/4005/9218/9219/9230/9234/9235/
9236,alv,"alveus, right",F2F1F0,10,1449,9234.0,/4005/9218/9219/9230/9234/9236/
265504986,amtg,amygdalotegmental tract,F2F1F0,10,1450,9230.0,/4005/9218/9219/9230/265504986/
265504990,amtg,"amygdalotegmental tract, left",F2F1F0,10,1451,265504986.0,/4005/9218/9219/9230/265504986/265504990/
265504994,amtg,"amygdalotegmental tract, right",F2F1F0,10,1452,265504986.0,/4005/9218/9219/9230/265504986/265504994/
265504998,agb,angular bundle,F2F1F0,10,1453,9230.0,/4005/9218/9219/9230/265504998/
265505002,agb,"angular bundle, left",F2F1F0,10,1454,265504998.0,/4005/9218/9219/9230/265504998/265505002/
265505006,agb,"angular bundle, right",F2F1F0,10,1455,265504998.0,/4005/9218/9219/9230/265504998/265505006/
9237,al,ansa lenticularis,F2F1F0,10,1456,9230.0,/4005/9218/9219/9230/9237/
9238,al,"ansa lenticularis, left",F2F1F0,10,1457,9237.0,/4005/9218/9219/9230/9237/9238/
9239,al,"ansa lenticularis, right",F2F1F0,10,1458,9237.0,/4005/9218/9219/9230/9237/9239/
265505010,ap,ansa peduncularis,F2F1F0,10,1459,9230.0,/4005/9218/9219/9230/265505010/
265505014,ap,"ansa peduncularis, left",F2F1F0,10,1460,265505010.0,/4005/9218/9219/9230/265505010/265505014/
265505018,ap,"ansa peduncularis, right",F2F1F0,10,1461,265505010.0,/4005/9218/9219/9230/265505010/265505018/
265505022,bx,bundle X,F2F1F0,10,1462,9230.0,/4005/9218/9219/9230/265505022/
265505026,bx,"bundle X, left",F2F1F0,10,1463,265505022.0,/4005/9218/9219/9230/265505022/265505026/
265505030,bx,"bundle X, right",F2F1F0,10,1464,265505022.0,/4005/9218/9219/9230/265505022/265505030/
9240,cgb,cingulum bundle,F2F1F0,10,1465,9230.0,/4005/9218/9219/9230/9240/
9241,cgb,"cingulum bundle, left",F2F1F0,10,1466,9240.0,/4005/9218/9219/9230/9240/9241/
9242,cgb,"cingulum bundle, right",F2F1F0,10,1467,9240.0,/4005/9218/9219/9230/9240/9242/
265505034,comb,comb fibers,F2F1F0,10,1468,9230.0,/4005/9218/9219/9230/265505034/
265505038,comb,"comb fibers, left",F2F1F0,10,1469,265505034.0,/4005/9218/9219/9230/265505034/265505038/
265505042,comb,"comb fibers, right",F2F1F0,10,1470,265505034.0,/4005/9218/9219/9230/265505034/265505042/
265505046,cor,corona radiata,F2F1F0,10,1471,9230.0,/4005/9218/9219/9230/265505046/
265505050,cor,"corona radiata, left",F2F1F0,10,1472,265505046.0,/4005/9218/9219/9230/265505046/265505050/
265505054,cor,"corona radiata, right",F2F1F0,10,1473,265505046.0,/4005/9218/9219/9230/265505046/265505054/
265505058,cbu,corticobulbar tract,F2F1F0,10,1474,9230.0,/4005/9218/9219/9230/265505058/
265505062,cbu-sc,"corticobulbar tract, supracapsular part",F2F1F0,10,1475,265505058.0,/4005/9218/9219/9230/265505058/265505062/
265505066,cbu-sc,"corticobulbar tract, supracapsular part, left",F2F1F0,10,1476,265505062.0,/4005/9218/9219/9230/265505058/265505062/265505066/
265505070,cbu-sc,"corticobulbar tract, supracapsular part, right",F2F1F0,10,1477,265505062.0,/4005/9218/9219/9230/265505058/265505062/265505070/
265505074,cbu-ic,"corticobulbar tract, infracapsular part",F2F1F0,10,1478,265505058.0,/4005/9218/9219/9230/265505058/265505074/
265505078,cbu-ic,"corticobulbar tract, infracapsular part, left",F2F1F0,10,1479,265505074.0,/4005/9218/9219/9230/265505058/265505074/265505078/
265505082,cbu-ic,"corticobulbar tract, infracapsular part, right",F2F1F0,10,1480,265505074.0,/4005/9218/9219/9230/265505058/265505074/265505082/
9243,ec,external capsule,F2F1F0,10,1481,9230.0,/4005/9218/9219/9230/9243/
9244,ec,"external capsule, left",F2F1F0,10,1482,9243.0,/4005/9218/9219/9230/9243/9244/
9245,ec,"external capsule, right",F2F1F0,10,1483,9243.0,/4005/9218/9219/9230/9243/9245/
265505086,emlgp,external medullary lamina of globus pallidus,F2F1F0,10,1484,9230.0,/4005/9218/9219/9230/265505086/
265505090,emlgp,"external medullary lamina of globus pallidus, left",F2F1F0,10,1485,265505086.0,/4005/9218/9219/9230/265505086/265505090/
265505094,emlgp,"external medullary lamina of globus pallidus, right",F2F1F0,10,1486,265505086.0,/4005/9218/9219/9230/265505086/265505094/
265505098,emlth,external medullary lamina of thalamus,F2F1F0,10,1487,9230.0,/4005/9218/9219/9230/265505098/
265505102,emlth,"external medullary lamina of thalamus, left",F2F1F0,10,1488,265505098.0,/4005/9218/9219/9230/265505098/265505102/
265505106,emlth,"external medullary lamina of thalamus, right",F2F1F0,10,1489,265505098.0,/4005/9218/9219/9230/265505098/265505106/
9246,exc,extreme capsule,F2F1F0,10,1490,9230.0,/4005/9218/9219/9230/9246/
9247,exc,"extreme capsule, left",F2F1F0,10,1491,9246.0,/4005/9218/9219/9230/9246/9247/
9248,exc,"extreme capsule, right",F2F1F0,10,1492,9246.0,/4005/9218/9219/9230/9246/9248/
9249,fx,fornix,F2F1F0,10,1493,9230.0,/4005/9218/9219/9230/9249/
9250,fx,"fornix, left",F2F1F0,10,1494,9249.0,/4005/9218/9219/9230/9249/9250/
9251,afx,"anterior column of the fornix, left",F2F1F0,10,1495,9250.0,/4005/9218/9219/9230/9249/9250/9251/
9252,bfx,"body of the fornix, left",F2F1F0,10,1496,9250.0,/4005/9218/9219/9230/9249/9250/9252/
9253,fi,"fimbria, left",F2F1F0,10,1497,9250.0,/4005/9218/9219/9230/9249/9250/9253/
9254,pfx,"posterior column of the fornix, left",F2F1F0,10,1498,9250.0,/4005/9218/9219/9230/9249/9250/9254/
9255,fx,"fornix, right",F2F1F0,10,1499,9249.0,/4005/9218/9219/9230/9249/9255/
9256,afx,"anterior column of the fornix, right",F2F1F0,10,1500,9255.0,/4005/9218/9219/9230/9249/9255/9256/
9257,bfx,"body of the fornix, right",F2F1F0,10,1501,9255.0,/4005/9218/9219/9230/9249/9255/9257/
9258,fi,"fimbria, right",F2F1F0,10,1502,9255.0,/4005/9218/9219/9230/9249/9255/9258/
9259,pfx,"posterior column of the fornix, right",F2F1F0,10,1503,9255.0,/4005/9218/9219/9230/9249/9255/9259/
9260,ilf,inferior longitudinal fasciculus,F2F1F0,10,1504,9230.0,/4005/9218/9219/9230/9260/
9261,ilf,"inferior longitudinal fasciculus, left",F2F1F0,10,1505,9260.0,/4005/9218/9219/9230/9260/9261/
9262,ilf,"inferior longitudinal fasciculus, right",F2F1F0,10,1506,9260.0,/4005/9218/9219/9230/9260/9262/
265505110,ithp,inferior thalamic peduncle,F2F1F0,10,1507,9230.0,/4005/9218/9219/9230/265505110/
265505114,ithp,"inferior thalamic peduncle, left",F2F1F0,10,1508,265505110.0,/4005/9218/9219/9230/265505110/265505114/
265505118,ithp,"inferior thalamic peduncle, right",F2F1F0,10,1509,265505110.0,/4005/9218/9219/9230/265505110/265505118/
9263,ic,internal capsule,F2F1F0,10,1510,9230.0,/4005/9218/9219/9230/9263/
9264,ic,"internal capsule, left",F2F1F0,10,1511,9263.0,/4005/9218/9219/9230/9263/9264/
9265,ic,"internal capsule, right",F2F1F0,10,1512,9263.0,/4005/9218/9219/9230/9263/9265/
265505122,imlgp,internal medullary lamina of globus pallidus,F2F1F0,10,1513,9230.0,/4005/9218/9219/9230/265505122/
265505126,imlgp,"internal medullary lamina of globus pallidus, left",F2F1F0,10,1514,265505122.0,/4005/9218/9219/9230/265505122/265505126/
265505130,imlgp,"internal medullary lamina of globus pallidus, right",F2F1F0,10,1515,265505122.0,/4005/9218/9219/9230/265505122/265505130/
265505134,imlth,internal medullary lamina of thalamus,F2F1F0,10,1516,9230.0,/4005/9218/9219/9230/265505134/
265505138,imlth,"internal medullary lamina of thalamus, left",F2F1F0,10,1517,265505134.0,/4005/9218/9219/9230/265505134/265505138/
265505142,imlth,"internal medullary lamina of thalamus, right",F2F1F0,10,1518,265505134.0,/4005/9218/9219/9230/265505134/265505142/
265505146,lls,lateral longitudinal stria,F2F1F0,10,1519,9230.0,/4005/9218/9219/9230/265505146/
265505150,lls,"lateral longitudinal stria, left",F2F1F0,10,1520,265505146.0,/4005/9218/9219/9230/265505146/265505150/
265505154,lls,"lateral longitudinal stria, right",F2F1F0,10,1521,265505146.0,/4005/9218/9219/9230/265505146/265505154/
265505158,lef,lenticular fasciculus,F2F1F0,10,1522,9230.0,/4005/9218/9219/9230/265505158/
4510,lef,"lenticular fasciculus, left",F2F1F0,10,1523,265505158.0,/4005/9218/9219/9230/265505158/4510/
4516,lef,"lenticular fasciculus, right",F2F1F0,10,1524,265505158.0,/4005/9218/9219/9230/265505158/4516/
265505166,mp,mammillary peduncle,F2F1F0,10,1525,9230.0,/4005/9218/9219/9230/265505166/
265505170,mp,"mammillary peduncle, left",F2F1F0,10,1526,265505166.0,/4005/9218/9219/9230/265505166/265505170/
265505174,mp,"mammillary peduncle, right",F2F1F0,10,1527,265505166.0,/4005/9218/9219/9230/265505166/265505174/
265505178,mtg,mammillotegmental tract,F2F1F0,10,1528,9230.0,/4005/9218/9219/9230/265505178/
265505182,mtg,"mammillotegmental tract, left",F2F1F0,10,1529,265505178.0,/4005/9218/9219/9230/265505178/265505182/
265505186,mtg,"mammillotegmental tract, right",F2F1F0,10,1530,265505178.0,/4005/9218/9219/9230/265505178/265505186/
9266,mtt,mammillothalamic tract,F2F1F0,10,1531,9230.0,/4005/9218/9219/9230/9266/
9267,mtt,"mammillothalamic tract, left",F2F1F0,10,1532,9266.0,/4005/9218/9219/9230/9266/9267/
9268,mtt,"mammillothalamic tract, right",F2F1F0,10,1533,9266.0,/4005/9218/9219/9230/9266/9268/
265505190,mfb,medial forebrain bundle,F2F1F0,10,1534,9230.0,/4005/9218/9219/9230/265505190/
265505194,mfb,"medial forebrain bundle, left",F2F1F0,10,1535,265505190.0,/4005/9218/9219/9230/265505190/265505194/
265505198,mfb,"medial forebrain bundle, right",F2F1F0,10,1536,265505190.0,/4005/9218/9219/9230/265505190/265505198/
265505202,mls,medial longitudinal stria,F2F1F0,10,1537,9230.0,/4005/9218/9219/9230/265505202/
265505206,mls,"medial longitudinal stria, left",F2F1F0,10,1538,265505202.0,/4005/9218/9219/9230/265505202/265505206/
265505210,mls,"medial longitudinal stria, right",F2F1F0,10,1539,265505202.0,/4005/9218/9219/9230/265505202/265505210/
265505214,or-lp,Meyer's loop of optic radiation ,F2F1F0,10,1540,9230.0,/4005/9218/9219/9230/265505214/
265505218,or-lp,"Meyer's loop of optic radiation , left",F2F1F0,10,1541,265505214.0,/4005/9218/9219/9230/265505214/265505218/
265505222,or-lp,"Meyer's loop of optic radiation , right",F2F1F0,10,1542,265505214.0,/4005/9218/9219/9230/265505214/265505222/
265505226,milf,middle longitudinal fasciculus,F2F1F0,10,1543,9230.0,/4005/9218/9219/9230/265505226/
265505230,milf,"middle longitudinal fasciculus, left",F2F1F0,10,1544,265505226.0,/4005/9218/9219/9230/265505226/265505230/
265505234,milf,"middle longitudinal fasciculus, right",F2F1F0,10,1545,265505226.0,/4005/9218/9219/9230/265505226/265505234/
9269,off,occipitofrontal fasciculus,F2F1F0,10,1546,9230.0,/4005/9218/9219/9230/9269/
9270,off,"occipitofrontal fasciculus, left",F2F1F0,10,1547,9269.0,/4005/9218/9219/9230/9269/9270/
9271,off,"occipitofrontal fasciculus, right",F2F1F0,10,1548,9269.0,/4005/9218/9219/9230/9269/9271/
265505238,orpt,orbito-polar tract,F2F1F0,10,1549,9230.0,/4005/9218/9219/9230/265505238/
265505242,orpt,"orbito-polar tract, left",F2F1F0,10,1550,265505238.0,/4005/9218/9219/9230/265505238/265505242/
265505246,orpt,"orbito-polar tract, right",F2F1F0,10,1551,265505238.0,/4005/9218/9219/9230/265505238/265505246/
265505250,perf,perforant path,F2F1F0,10,1552,9230.0,/4005/9218/9219/9230/265505250/
265505254,perf,"perforant path, left",F2F1F0,10,1553,265505250.0,/4005/9218/9219/9230/265505250/265505254/
265505258,perf,"perforant path, right",F2F1F0,10,1554,265505250.0,/4005/9218/9219/9230/265505250/265505258/
9272,ppf,perpendicular fasciculus,F2F1F0,10,1555,9230.0,/4005/9218/9219/9230/9272/
9273,ppf,"perpendicular fasciculus, left",F2F1F0,10,1556,9272.0,/4005/9218/9219/9230/9272/9273/
9274,ppf,"perpendicular fasciculus, right",F2F1F0,10,1557,9272.0,/4005/9218/9219/9230/9272/9274/
265505262,ponb,pontine bundle,F2F1F0,10,1558,9230.0,/4005/9218/9219/9230/265505262/
265505266,ponb,"pontine bundle, left",F2F1F0,10,1559,265505262.0,/4005/9218/9219/9230/265505262/265505266/
265505270,ponb,"pontine bundle, right",F2F1F0,10,1560,265505262.0,/4005/9218/9219/9230/265505262/265505270/
265505274,rthp,rostral thalamic peduncle,F2F1F0,10,1561,9230.0,/4005/9218/9219/9230/265505274/
265505278,rthp,"rostral thalamic peduncle, left",F2F1F0,10,1562,265505274.0,/4005/9218/9219/9230/265505274/265505278/
265505282,rthp,"rostral thalamic peduncle, right",F2F1F0,10,1563,265505274.0,/4005/9218/9219/9230/265505274/265505282/
265505286,sst,sagittal stratum,F2F1F0,10,1564,9230.0,/4005/9218/9219/9230/265505286/
265505290,sst,"sagittal stratum, left",F2F1F0,10,1565,265505286.0,/4005/9218/9219/9230/265505286/265505290/
265505294,sste,"external sagittal stratum, left",F2F1F0,10,1566,265505290.0,/4005/9218/9219/9230/265505286/265505290/265505294/
265505298,ssti,"internal sagittal stratum, left",F2F1F0,10,1567,265505290.0,/4005/9218/9219/9230/265505286/265505290/265505298/
265505302,sst,"sagittal stratum, right",F2F1F0,10,1568,265505286.0,/4005/9218/9219/9230/265505286/265505302/
265505306,sste,"external sagittal stratum, right",F2F1F0,10,1569,265505302.0,/4005/9218/9219/9230/265505286/265505302/265505306/
265505310,ssti,"internal sagittal stratum, right",F2F1F0,10,1570,265505302.0,/4005/9218/9219/9230/265505286/265505302/265505310/
265505314,saf,short association fibers,F2F1F0,10,1571,9230.0,/4005/9218/9219/9230/265505314/
265505318,saf,"short association fibers, left",F2F1F0,10,1572,265505314.0,/4005/9218/9219/9230/265505314/265505318/
265505322,saf,"short association fibers, right",F2F1F0,10,1573,265505314.0,/4005/9218/9219/9230/265505314/265505322/
265505326,szt,stratum zonale of thalamus,F2F1F0,10,1574,9230.0,/4005/9218/9219/9230/265505326/
265505330,szt,"stratum zonale of thalamus, left",F2F1F0,10,1575,265505326.0,/4005/9218/9219/9230/265505326/265505330/
265505334,szt,"stratum zonale of thalamus, right",F2F1F0,10,1576,265505326.0,/4005/9218/9219/9230/265505326/265505334/
9275,sm,stria medullaris,F2F1F0,10,1577,9230.0,/4005/9218/9219/9230/9275/
9276,sm,"stria medullaris, left",F2F1F0,10,1578,9275.0,/4005/9218/9219/9230/9275/9276/
9277,sm,"stria medullaris, right",F2F1F0,10,1579,9275.0,/4005/9218/9219/9230/9275/9277/
9278,st,stria terminalis,F2F1F0,10,1580,9230.0,/4005/9218/9219/9230/9278/
9279,st,"stria terminalis, left",F2F1F0,10,1581,9278.0,/4005/9218/9219/9230/9278/9279/
9280,st,"stria terminalis, right",F2F1F0,10,1582,9278.0,/4005/9218/9219/9230/9278/9280/
265505338,scf,subcallosal fasciculus,F2F1F0,10,1583,9230.0,/4005/9218/9219/9230/265505338/
265505342,scf,"subcallosal fasciculus, left",F2F1F0,10,1584,265505338.0,/4005/9218/9219/9230/265505338/265505342/
265505346,scf,"subcallosal fasciculus, right",F2F1F0,10,1585,265505338.0,/4005/9218/9219/9230/265505338/265505346/
265505350,sthf,subthalamic fasciculus,F2F1F0,10,1586,9230.0,/4005/9218/9219/9230/265505350/
265505354,sthf,"subthalamic fasciculus, left",F2F1F0,10,1587,265505350.0,/4005/9218/9219/9230/265505350/265505354/
265505358,sthf,"subthalamic fasciculus, right",F2F1F0,10,1588,265505350.0,/4005/9218/9219/9230/265505350/265505358/
265505362,sprs,superficial presubicular path,F2F1F0,10,1589,9230.0,/4005/9218/9219/9230/265505362/
265505366,sprs,"superficial presubicular path, left",F2F1F0,10,1590,265505362.0,/4005/9218/9219/9230/265505362/265505366/
265505370,sprs,"superficial presubicular path, right",F2F1F0,10,1591,265505362.0,/4005/9218/9219/9230/265505362/265505370/
9281,slf,superior longitudinal fasciculus,F2F1F0,10,1592,9230.0,/4005/9218/9219/9230/9281/
9282,slf,"superior longitudinal fasciculus, left",F2F1F0,10,1593,9281.0,/4005/9218/9219/9230/9281/9282/
9283,slf,"superior longitudinal fasciculus, right",F2F1F0,10,1594,9281.0,/4005/9218/9219/9230/9281/9283/
265505374,thf,thalamic fasciculus,F2F1F0,10,1595,9230.0,/4005/9218/9219/9230/265505374/
4509,thf,"thalamic fasciculus, left",F2F1F0,10,1596,265505374.0,/4005/9218/9219/9230/265505374/4509/
4515,thf,"thalamic fasciculus, right",F2F1F0,10,1597,265505374.0,/4005/9218/9219/9230/265505374/4515/
9284,uf,uncinate fasciculus of the forebrain,F2F1F0,10,1598,9230.0,/4005/9218/9219/9230/9284/
9285,uf,"uncinate fasciculus of the forebrain, left",F2F1F0,10,1599,9284.0,/4005/9218/9219/9230/9284/9285/
